2,3,1,2,Bot 1,3,f,900,150,19700,1500,0,0,0,0,0,0,0,0,0,0,10,2,12,1
2,4,1,2,Bot 1,3,r,1050,150,18500,1500,0,0,0,0,0,0,0,0,0,0,14,1,3,2
2,4,1,2,Bot 2,3,f,900,150,20000,1500,0,0,0,0,0,0,0,0,0,0,6,4,2,1
2,5,1,2,Bot 2,3,r,1050,150,18800,1500,0,0,0,0,0,0,0,0,0,0,4,2,13,1
2,5,1,2,Bot 1,3,f,900,150,19700,1500,0,0,0,0,0,0,0,0,0,0,10,3,10,1
2,6,1,1,Bot 1,3,f,150,150,19550,450,0,0,0,0,0,0,0,0,0,0,2,1,3,1
2,7,1,2,Bot 2,3,r,1050,150,19250,1500,0,0,0,0,0,0,0,0,0,0,14,4,6,4
2,7,1,2,Bot 1,3,f,900,150,19250,1500,0,0,0,0,0,0,0,0,0,0,9,3,12,4
2,8,1,2,Bot 1,3,r,1050,150,18050,1500,0,0,0,0,0,0,0,0,0,0,3,2,12,3
2,8,1,2,Bot 2,3,f,900,150,20450,1500,0,0,0,0,0,0,0,0,0,0,6,4,13,4
2,9,1,2,Bot 2,3,r,1050,150,19250,1500,0,0,0,0,0,0,0,0,0,0,6,4,13,2
2,9,1,3,Bot 1,3,r,6825,150,12425,8325,0,0,0,0,0,0,0,0,0,0,14,4,14,2
2,9,1,3,Bot 2,3,f,5925,150,19250,8325,0,0,0,0,0,0,0,0,0,0,6,4,13,2
2,10,1,1,Bot 1,3,f,150,150,20600,450,0,0,0,0,0,0,0,0,0,0,6,4,6,2
2,11,1,1,Bot 2,3,f,150,150,19250,450,0,0,0,0,0,0,0,0,0,0,4,4,3,4
2,12,1,2,Bot 1,3,r,1050,150,19550,1500,0,0,0,0,0,0,0,0,0,0,3,3,14,3
2,12,1,2,Bot 2,3,f,900,150,18950,1500,0,0,0,0,0,0,0,0,0,0,5,2,8,3
2,13,1,2,Bot 2,3,r,1050,150,17750,1500,0,0,0,0,0,0,0,0,0,0,7,3,8,4
2,13,1,2,Bot 1,3,f,900,150,20750,1500,0,0,0,0,0,0,0,0,0,0,2,3,4,1
2,14,1,2,Bot 1,3,r,1050,150,19550,1500,0,0,0,0,0,0,0,0,0,0,14,1,3,4
2,14,1,2,Bot 2,3,f,900,150,18950,1500,0,0,0,0,0,0,0,0,0,0,5,3,5,1
2,15,1,1,Bot 2,3,f,150,150,18800,450,0,0,0,0,0,0,0,0,0,0,3,3,6,4
2,16,1,2,Bot 1,3,r,1050,150,20000,1500,0,0,0,0,0,0,0,0,0,0,14,2,7,2
2,16,1,2,Bot 2,3,f,900,150,18500,1500,0,0,0,0,0,0,0,0,0,0,3,4,2,2
2,17,1,2,Bot 2,3,r,1050,150,17300,1500,0,0,0,0,0,0,0,0,0,0,2,2,14,1
2,17,1,2,Bot 1,3,f,900,150,21200,1500,0,0,0,0,0,0,0,0,0,0,10,2,7,3
2,18,1,2,Bot 1,3,r,1050,150,20000,1500,0,0,0,0,0,0,0,0,0,0,3,2,13,4
2,18,1,2,Bot 2,3,f,900,150,18500,1500,0,0,0,0,0,0,0,0,0,0,9,2,4,2
2,19,1,2,Bot 2,3,r,1050,150,17300,1500,0,0,0,0,0,0,0,0,0,0,3,4,13,4
2,19,1,2,Bot 1,3,f,900,150,21200,1500,0,0,0,0,0,0,0,0,0,0,10,3,4,1
2,20,1,1,Bot 1,3,f,150,150,21050,450,0,0,0,0,0,0,0,0,0,0,11,3,3,4
2,21,1,2,Bot 2,3,r,1050,150,17750,1500,0,0,0,0,0,0,0,0,0,0,2,1,14,4
2,21,1,2,Bot 1,3,f,900,150,20750,1500,0,0,0,0,0,0,0,0,0,0,14,1,6,2
2,22,1,1,Bot 1,3,f,200,200,20550,600,0,0,0,0,0,0,0,0,0,0,3,4,8,4
2,23,1,1,Bot 2,3,f,200,200,19250,600,0,0,0,0,0,0,0,0,0,0,3,2,5,3
2,24,1,1,Bot 1,3,f,200,200,20550,600,0,0,0,0,0,0,0,0,0,0,2,4,3,3
2,25,1,1,Bot 2,3,f,200,200,19250,600,0,0,0,0,0,0,0,0,0,0,11,2,3,3
2,26,1,1,Bot 1,3,f,200,200,20550,600,0,0,0,0,0,0,0,0,0,0,2,1,9,3
2,27,1,2,Bot 2,3,r,1400,200,17850,2000,0,0,0,0,0,0,0,0,0,0,3,2,14,2
2,27,1,2,Bot 1,3,f,1200,200,20150,2000,0,0,0,0,0,0,0,0,0,0,10,3,8,3
2,28,1,2,Bot 1,3,r,1400,200,18550,2000,0,0,0,0,0,0,0,0,0,0,8,1,12,4
2,28,1,2,Bot 2,3,f,1200,200,19450,2000,0,0,0,0,0,0,0,0,0,0,13,4,6,3
2,29,1,1,Bot 2,3,f,200,200,19250,600,0,0,0,0,0,0,0,0,0,0,3,3,10,1
2,30,1,2,Bot 1,3,r,1400,200,19150,2000,0,0,0,0,0,0,0,0,0,0,9,3,9,4
2,30,1,2,Bot 2,3,f,1200,200,18850,2000,0,0,0,0,0,0,0,0,0,0,4,3,6,1
2,31,1,2,Bot 2,3,r,1400,200,17250,2000,0,0,0,0,0,0,0,0,0,0,8,1,12,2
2,31,1,2,Bot 1,3,f,1200,200,20750,2000,0,0,0,0,0,0,0,0,0,0,6,3,14,3
2,32,1,2,Bot 1,3,r,1400,200,19150,2000,0,0,0,0,0,0,0,0,0,0,9,4,13,2
2,32,1,2,Bot 2,3,f,1200,200,18850,2000,0,0,0,0,0,0,0,0,0,0,8,3,4,3
2,33,1,2,Bot 2,3,r,1400,200,17250,2000,0,0,0,0,0,0,0,0,0,0,14,2,5,2
2,33,1,2,Bot 1,3,f,1200,200,20750,2000,0,0,0,0,0,0,0,0,0,0,8,1,3,3
2,34,1,2,Bot 1,3,r,1400,200,19150,2000,0,0,0,0,0,0,0,0,0,0,9,2,12,4
2,34,1,2,Bot 2,3,f,1200,200,18850,2000,0,0,0,0,0,0,0,0,0,0,7,3,14,2
2,35,1,2,Bot 2,3,r,1400,200,17250,2000,0,0,0,0,0,0,0,0,0,0,12,3,5,4
2,35,1,2,Bot 1,3,f,1200,200,20750,2000,0,0,0,0,0,0,0,0,0,0,13,4,3,1
2,36,1,2,Bot 1,3,r,1400,200,19150,2000,0,0,0,0,0,0,0,0,0,0,9,1,13,4
2,36,1,2,Bot 2,3,f,1200,200,18850,2000,0,0,0,0,0,0,0,0,0,0,8,1,4,1
2,37,1,2,Bot 2,3,r,1400,200,17250,2000,0,0,0,0,0,0,0,0,0,0,11,2,14,1
2,37,1,2,Bot 1,3,f,1200,200,20750,2000,0,0,0,0,0,0,0,0,0,0,9,2,6,4
2,38,1,2,Bot 1,3,r,1400,200,19150,2000,0,0,0,0,0,0,0,0,0,0,4,2,12,1
2,38,1,2,Bot 2,3,f,1200,200,18850,2000,0,0,0,0,0,0,0,0,0,0,2,3,5,2
2,39,1,1,Bot 2,3,f,200,200,18650,600,0,0,0,0,0,0,0,0,0,0,4,2,10,1
2,40,1,2,Bot 1,3,r,1400,200,19750,2000,0,0,0,0,0,0,0,0,0,0,11,3,12,2
2,40,1,2,Bot 2,3,f,1200,200,18250,2000,0,0,0,0,0,0,0,0,0,0,2,1,7,2
2,41,1,2,Bot 2,3,r,1400,200,16650,2000,0,0,0,0,0,0,0,0,0,0,8,4,9,3
2,41,1,2,Bot 1,3,f,1200,200,21350,2000,0,0,0,0,0,0,0,0,0,0,6,3,10,4
2,42,1,1,Bot 1,3,f,200,200,21150,600,0,0,0,0,0,0,0,0,0,0,7,1,7,3
2,43,1,2,Bot 2,3,r,1400,200,17250,2000,0,0,0,0,0,0,0,0,0,0,10,3,11,4
2,43,1,2,Bot 1,3,f,1200,200,20750,2000,0,0,0,0,0,0,0,0,0,0,8,1,3,1
2,44,1,2,Bot 1,3,r,2100,300,18350,3000,0,0,0,0,0,0,0,0,0,0,6,4,13,2
2,44,1,2,Bot 2,3,f,1800,300,18650,3000,0,0,0,0,0,0,0,0,0,0,8,3,12,3
2,45,1,2,Bot 2,3,r,2100,300,16250,3000,0,0,0,0,0,0,0,0,0,0,8,2,12,3
2,45,1,2,Bot 1,3,f,1800,300,20750,3000,0,0,0,0,0,0,0,0,0,0,8,4,4,2
2,46,1,2,Bot 1,3,r,2100,300,18350,3000,0,0,0,0,0,0,0,0,0,0,14,2,10,3
2,46,1,2,Bot 2,3,f,1800,300,18650,3000,0,0,0,0,0,0,0,0,0,0,8,3,7,4
2,47,1,2,Bot 2,3,r,2100,300,16250,3000,0,0,0,0,0,0,0,0,0,0,5,4,13,1
2,47,1,2,Bot 1,3,f,1800,300,20750,3000,0,0,0,0,0,0,0,0,0,0,7,3,8,3
2,48,1,2,Bot 1,3,r,2100,300,18350,3000,0,0,0,0,0,0,0,0,0,0,11,1,10,1
2,48,1,2,Bot 2,3,f,1800,300,18650,3000,0,0,0,0,0,0,0,0,0,0,11,2,4,1
2,49,1,2,Bot 2,3,r,2100,300,16250,3000,0,0,0,0,0,0,0,0,0,0,4,1,14,2
2,49,1,2,Bot 1,3,f,1800,300,20750,3000,0,0,0,0,0,0,0,0,0,0,4,2,13,3
2,50,1,2,Bot 1,3,r,2100,300,18350,3000,0,0,0,0,0,0,0,0,0,0,13,4,10,2
2,50,1,2,Bot 2,3,f,1800,300,18650,3000,0,0,0,0,0,0,0,0,0,0,5,1,13,2
2,51,1,2,Bot 2,3,r,2100,300,16250,3000,0,0,0,0,0,0,0,0,0,0,11,3,8,1
2,51,1,2,Bot 1,3,f,1800,300,20750,3000,0,0,0,0,0,0,0,0,0,0,9,4,6,1
2,52,1,1,Bot 1,3,f,300,300,20450,900,0,0,0,0,0,0,0,0,0,0,2,4,8,1
2,53,1,1,Bot 2,3,f,300,300,19250,900,0,0,0,0,0,0,0,0,0,0,5,2,4,1
2,54,1,1,Bot 1,3,f,300,300,20450,900,0,0,0,0,0,0,0,0,0,0,4,4,9,2
2,55,1,2,Bot 2,3,r,2100,300,17150,3000,0,0,0,0,0,0,0,0,0,0,13,3,7,2
2,55,1,2,Bot 1,3,f,1800,300,19850,3000,0,0,0,0,0,0,0,0,0,0,6,2,2,2
2,56,1,1,Bot 1,3,f,300,300,19550,900,0,0,0,0,0,0,0,0,0,0,8,3,3,3
2,57,1,1,Bot 2,3,f,300,300,20150,900,0,0,0,0,0,0,0,0,0,0,5,2,2,2
2,58,1,1,Bot 1,3,f,300,300,19550,900,0,0,0,0,0,0,0,0,0,0,9,1,2,3
2,59,1,2,Bot 2,3,r,2100,300,18050,3000,0,0,0,0,0,0,0,0,0,0,4,3,12,2
2,59,1,2,Bot 1,3,f,1800,300,18950,3000,0,0,0,0,0,0,0,0,0,0,9,3,12,3
2,60,1,2,Bot 1,3,r,2100,300,16550,3000,0,0,0,0,0,0,0,0,0,0,5,2,9,2
2,60,1,2,Bot 2,3,f,1800,300,20450,3000,0,0,0,0,0,0,0,0,0,0,4,3,3,2
2,61,1,2,Bot 2,3,r,2100,300,18050,3000,0,0,0,0,0,0,0,0,0,0,12,2,10,3
2,61,1,2,Bot 1,3,f,1800,300,18950,3000,0,0,0,0,0,0,0,0,0,0,5,3,4,1
2,62,1,2,Bot 1,3,r,2100,300,16550,3000,0,0,0,0,0,0,0,0,0,0,7,3,11,3
2,62,1,2,Bot 2,3,f,1800,300,20450,3000,0,0,0,0,0,0,0,0,0,0,11,1,10,4
2,63,1,2,Bot 2,3,r,2100,300,18050,3000,0,0,0,0,0,0,0,0,0,0,11,2,6,4
2,63,1,2,Bot 1,3,f,1800,300,18950,3000,0,0,0,0,0,0,0,0,0,0,7,1,10,2
2,64,1,2,Bot 1,3,r,2100,300,16550,3000,0,0,0,0,0,0,0,0,0,0,5,2,12,4
2,64,1,2,Bot 2,3,f,1800,300,20450,3000,0,0,0,0,0,0,0,0,0,0,3,2,13,3
2,65,1,1,Bot 2,3,f,400,400,20050,1200,0,0,0,0,0,0,0,0,0,0,7,1,2,3
2,66,1,2,Bot 1,3,r,2800,400,16750,4000,0,0,0,0,0,0,0,0,0,0,12,3,13,2
2,66,1,2,Bot 2,3,f,2400,400,19250,4000,0,0,0,0,0,0,0,0,0,0,7,1,3,2
2,67,1,1,Bot 2,3,f,400,400,18850,1200,0,0,0,0,0,0,0,0,0,0,3,4,8,3
2,68,1,1,Bot 1,3,f,400,400,20750,1200,0,0,0,0,0,0,0,0,0,0,4,1,10,4
2,69,1,1,Bot 2,3,f,400,400,18850,1200,0,0,0,0,0,0,0,0,0,0,6,2,3,4
2,70,1,1,Bot 1,3,f,400,400,20750,1200,0,0,0,0,0,0,0,0,0,0,5,1,9,3
2,71,1,2,Bot 2,3,r,2800,400,16050,4000,0,0,0,0,0,0,0,0,0,0,10,3,14,1
2,71,1,2,Bot 1,3,f,2400,400,19950,4000,0,0,0,0,0,0,0,0,0,0,3,3,13,2
2,72,1,2,Bot 1,3,r,2800,400,16750,4000,0,0,0,0,0,0,0,0,0,0,6,4,13,4
2,72,1,2,Bot 2,3,f,2400,400,19250,4000,0,0,0,0,0,0,0,0,0,0,5,2,4,1
2,73,1,2,Bot 2,3,r,2800,400,16050,4000,0,0,0,0,0,0,0,0,0,0,8,2,9,2
2,73,1,2,Bot 1,3,f,2400,400,19950,4000,0,0,0,0,0,0,0,0,0,0,2,3,4,3
2,74,1,1,Bot 1,3,f,400,400,19550,1200,0,0,0,0,0,0,0,0,0,0,5,2,7,3
2,75,1,1,Bot 2,3,f,400,400,20050,1200,0,0,0,0,0,0,0,0,0,0,9,1,5,3
2,76,1,2,Bot 1,3,r,2800,400,16750,4000,0,0,0,0,0,0,0,0,0,0,3,2,14,4
2,76,1,2,Bot 2,3,f,2400,400,19250,4000,0,0,0,0,0,0,0,0,0,0,10,4,7,4
2,77,1,2,Bot 2,3,r,2800,400,16050,4000,0,0,0,0,0,0,0,0,0,0,7,3,8,3
2,77,1,3,Bot 1,3,r,7625,400,12325,11625,0,0,0,0,0,0,0,0,0,0,12,3,14,1
2,77,1,4,Bot 2,3,c,5225,400,10825,16850,0,0,0,0,0,0,0,0,0,0,7,3,8,3
2,77,2,4,Bot 1,3,k,0,400,12325,16850,5,3,13,2,2,1,0,0,0,0,12,3,14,1
2,77,2,4,Bot 2,3,k,0,400,10825,16850,5,3,13,2,2,1,0,0,0,0,7,3,8,3
2,77,3,4,Bot 1,3,k,0,400,12325,16850,5,3,13,2,2,1,7,1,0,0,12,3,14,1
2,77,3,4,Bot 2,3,k,0,400,10825,16850,5,3,13,2,2,1,7,1,0,0,7,3,8,3
2,77,4,4,Bot 1,3,k,0,400,12325,16850,5,3,13,2,2,1,7,1,6,1,12,3,14,1
2,77,4,4,Bot 2,3,k,0,400,10825,16850,5,3,13,2,2,1,7,1,6,1,7,3,8,3
2,78,1,1,Bot 1,3,f,400,400,11925,1200,0,0,0,0,0,0,0,0,0,0,6,2,4,3
2,79,1,1,Bot 2,3,f,400,400,27675,1200,0,0,0,0,0,0,0,0,0,0,3,3,2,3
2,80,1,1,Bot 1,3,f,400,400,11925,1200,0,0,0,0,0,0,0,0,0,0,4,1,10,4
2,81,1,2,Bot 2,3,r,2800,400,24875,4000,0,0,0,0,0,0,0,0,0,0,5,2,14,2
2,81,1,2,Bot 1,3,f,2400,400,11125,4000,0,0,0,0,0,0,0,0,0,0,7,2,5,3
2,82,1,2,Bot 1,3,r,2800,400,7925,4000,0,0,0,0,0,0,0,0,0,0,6,2,11,1
2,82,1,2,Bot 2,3,f,2400,400,28075,4000,0,0,0,0,0,0,0,0,0,0,13,2,12,3
2,83,1,1,Bot 2,3,f,400,400,27675,1200,0,0,0,0,0,0,0,0,0,0,3,3,2,1
2,84,1,2,Bot 1,3,r,2800,400,9125,4000,0,0,0,0,0,0,0,0,0,0,14,3,3,1
2,84,1,2,Bot 2,3,f,2400,400,26875,4000,0,0,0,0,0,0,0,0,0,0,13,4,9,3
2,85,1,1,Bot 2,3,f,400,400,26475,1200,0,0,0,0,0,0,0,0,0,0,10,4,4,1
2,86,1,1,Bot 1,3,f,600,600,12900,1800,0,0,0,0,0,0,0,0,0,0,3,4,7,4
2,87,1,1,Bot 2,3,f,600,600,26400,1800,0,0,0,0,0,0,0,0,0,0,3,4,4,2
2,88,1,2,Bot 1,3,r,4200,600,8700,6000,0,0,0,0,0,0,0,0,0,0,13,4,12,3
2,88,1,2,Bot 2,3,f,3600,600,25200,6000,0,0,0,0,0,0,0,0,0,0,5,4,11,2
2,89,1,2,Bot 2,3,r,4200,600,20400,6000,0,0,0,0,0,0,0,0,0,0,10,1,14,3
2,89,1,2,Bot 1,3,f,3600,600,13500,6000,0,0,0,0,0,0,0,0,0,0,2,1,11,2
2,90,1,2,Bot 1,3,r,4200,600,8700,6000,0,0,0,0,0,0,0,0,0,0,9,3,11,4
2,90,1,2,Bot 2,3,f,3600,600,25200,6000,0,0,0,0,0,0,0,0,0,0,10,3,2,1
2,91,1,1,Bot 2,3,f,600,600,24600,1800,0,0,0,0,0,0,0,0,0,0,2,2,12,1
2,92,1,1,Bot 1,3,f,600,600,14700,1800,0,0,0,0,0,0,0,0,0,0,6,2,5,4
2,93,1,2,Bot 2,3,r,4200,600,20400,6000,0,0,0,0,0,0,0,0,0,0,7,4,10,2
2,93,1,2,Bot 1,3,f,3600,600,13500,6000,0,0,0,0,0,0,0,0,0,0,12,3,12,1
2,94,1,2,Bot 1,3,r,4200,600,8700,6000,0,0,0,0,0,0,0,0,0,0,7,4,12,3
2,94,1,2,Bot 2,3,f,3600,600,25200,6000,0,0,0,0,0,0,0,0,0,0,11,2,5,4
2,95,1,2,Bot 2,3,r,4200,600,20400,6000,0,0,0,0,0,0,0,0,0,0,9,2,14,4
2,95,1,2,Bot 1,3,f,3600,600,13500,6000,0,0,0,0,0,0,0,0,0,0,6,3,12,1
2,96,1,2,Bot 1,3,r,4200,600,8700,6000,0,0,0,0,0,0,0,0,0,0,14,1,3,2
2,96,1,2,Bot 2,3,f,3600,600,25200,6000,0,0,0,0,0,0,0,0,0,0,14,4,8,3
2,97,1,1,Bot 2,3,f,600,600,24600,1800,0,0,0,0,0,0,0,0,0,0,7,4,2,4
2,98,1,2,Bot 1,3,r,4200,600,10500,6000,0,0,0,0,0,0,0,0,0,0,12,4,11,4
2,98,1,2,Bot 2,3,f,3600,600,23400,6000,0,0,0,0,0,0,0,0,0,0,12,1,9,4
2,99,1,2,Bot 2,3,r,4200,600,18600,6000,0,0,0,0,0,0,0,0,0,0,7,1,12,4
2,99,1,2,Bot 1,3,f,3600,600,15300,6000,0,0,0,0,0,0,0,0,0,0,7,3,8,3
2,100,1,2,Bot 1,3,r,4200,600,10500,6000,0,0,0,0,0,0,0,0,0,0,14,3,9,2
2,100,1,2,Bot 2,3,f,3600,600,23400,6000,0,0,0,0,0,0,0,0,0,0,5,3,10,4
2,101,1,2,Bot 2,3,r,4200,600,18600,6000,0,0,0,0,0,0,0,0,0,0,12,2,10,2
2,101,1,2,Bot 1,3,f,3600,600,15300,6000,0,0,0,0,0,0,0,0,0,0,7,4,2,2
2,102,1,2,Bot 1,3,r,4200,600,10500,6000,0,0,0,0,0,0,0,0,0,0,5,4,9,4
2,102,1,2,Bot 2,3,f,3600,600,23400,6000,0,0,0,0,0,0,0,0,0,0,2,1,14,2
2,103,1,2,Bot 2,3,r,4200,600,18600,6000,0,0,0,0,0,0,0,0,0,0,5,1,10,3
2,103,1,2,Bot 1,3,f,3600,600,15300,6000,0,0,0,0,0,0,0,0,0,0,3,3,4,2
2,104,1,2,Bot 1,3,r,4200,600,10500,6000,0,0,0,0,0,0,0,0,0,0,13,3,11,1
2,104,1,3,Bot 2,3,c,3600,600,19800,9600,0,0,0,0,0,0,0,0,0,0,12,4,14,2
2,104,2,3,Bot 2,3,k,0,600,19800,9600,2,2,2,4,14,4,0,0,0,0,12,4,14,2
2,104,2,3,Bot 1,3,k,0,600,10500,9600,2,2,2,4,14,4,0,0,0,0,13,3,11,1
2,104,3,3,Bot 2,3,k,0,600,19800,9600,2,2,2,4,14,4,11,4,0,0,12,4,14,2
2,104,3,3,Bot 1,3,k,0,600,10500,9600,2,2,2,4,14,4,11,4,0,0,13,3,11,1
2,104,4,3,Bot 2,3,k,0,600,19800,9600,2,2,2,4,14,4,11,4,8,1,12,4,14,2
2,104,4,3,Bot 1,3,k,0,600,10500,9600,2,2,2,4,14,4,11,4,8,1,13,3,11,1
2,105,1,1,Bot 2,3,f,1000,1000,28400,3000,0,0,0,0,0,0,0,0,0,0,2,2,9,3
2,106,1,1,Bot 1,3,f,1000,1000,10500,3000,0,0,0,0,0,0,0,0,0,0,2,1,9,3
2,107,1,1,Bot 2,3,f,1000,1000,28400,3000,0,0,0,0,0,0,0,0,0,0,6,2,8,3
2,108,1,1,Bot 1,3,f,1000,1000,10500,3000,0,0,0,0,0,0,0,0,0,0,11,3,2,2
2,109,1,1,Bot 2,3,f,1000,1000,28400,3000,0,0,0,0,0,0,0,0,0,0,8,3,5,4
2,110,1,1,Bot 1,3,f,1000,1000,10500,3000,0,0,0,0,0,0,0,0,0,0,7,4,2,3
2,111,1,2,Bot 2,3,r,7000,1000,21400,10000,0,0,0,0,0,0,0,0,0,0,6,4,11,3
2,111,1,2,Bot 1,3,f,6000,1000,8500,10000,0,0,0,0,0,0,0,0,0,0,13,2,8,2
2,112,1,2,Bot 1,3,c,1000,1000,6500,4000,0,0,0,0,0,0,0,0,0,0,8,1,8,3
2,112,2,2,Bot 2,3,k,0,1000,29400,4000,12,3,13,1,2,3,0,0,0,0,3,1,6,1
2,112,2,2,Bot 1,3,k,0,1000,6500,4000,12,3,13,1,2,3,0,0,0,0,8,1,8,3
2,112,3,2,Bot 2,3,k,0,1000,29400,4000,12,3,13,1,2,3,11,4,0,0,3,1,6,1
2,112,3,2,Bot 1,3,k,0,1000,6500,4000,12,3,13,1,2,3,11,4,0,0,8,1,8,3
2,112,4,2,Bot 2,3,k,0,1000,29400,4000,12,3,13,1,2,3,11,4,7,1,3,1,6,1
2,112,4,2,Bot 1,3,k,0,1000,6500,4000,12,3,13,1,2,3,11,4,7,1,8,1,8,3
2,113,1,2,Bot 2,3,r,7000,1000,21400,10000,0,0,0,0,0,0,0,0,0,0,11,1,8,3
2,113,1,2,Bot 1,3,f,6000,1000,8500,10000,0,0,0,0,0,0,0,0,0,0,14,1,9,2
