0,1,1,2,G,0,r,1150,150,3700,1600,0,0,0,0,0,0,0,0,0,0,10,2,13,4
0,1,1,3,Bot,1,c,1000,150,3700,2600,0,0,0,0,0,0,0,0,0,0,13,1,7,1
0,1,2,3,Bot,1,k,0,150,3700,2600,9,2,8,4,4,1,0,0,0,0,13,1,7,1
0,1,2,3,G,0,k,0,150,3700,2600,9,2,8,4,4,1,0,0,0,0,10,2,13,4
0,1,3,3,Bot,1,k,0,150,3700,2600,9,2,8,4,4,1,14,3,0,0,13,1,7,1
0,1,3,3,G,0,k,0,150,3700,2600,9,2,8,4,4,1,14,3,0,0,10,2,13,4
0,1,4,3,Bot,1,k,0,150,3700,2600,9,2,8,4,4,1,14,3,2,3,13,1,7,1
0,1,4,3,G,0,k,0,150,3700,2600,9,2,8,4,4,1,14,3,2,3,10,2,13,4
0,2,1,2,Bot,1,r,2175,150,1375,2625,0,0,0,0,0,0,0,0,0,0,13,2,8,1
0,2,1,2,G,0,f,2025,150,6000,2625,0,0,0,0,0,0,0,0,0,0,9,2,10,1
0,3,1,2,G,0,c,150,150,5700,600,0,0,0,0,0,0,0,0,0,0,5,1,10,1
0,3,2,2,Bot,1,k,0,150,3700,600,11,1,13,1,14,4,0,0,0,0,13,2,4,4
0,3,2,2,G,0,k,0,150,5700,600,11,1,13,1,14,4,0,0,0,0,5,1,10,1
0,3,3,2,Bot,1,k,0,150,3700,600,11,1,13,1,14,4,5,4,0,0,13,2,4,4
0,3,3,3,G,0,b,300,150,5400,900,11,1,13,1,14,4,5,4,0,0,5,1,10,1
0,3,3,4,Bot,1,r,900,150,2800,1800,11,1,13,1,14,4,5,4,0,0,13,2,4,4
0,3,3,5,G,0,c,600,150,4800,2400,11,1,13,1,14,4,5,4,0,0,5,1,10,1
0,3,4,5,Bot,1,k,0,150,2800,2400,11,1,13,1,14,4,5,4,9,1,13,2,4,4
0,3,4,5,G,0,k,0,150,4800,2400,11,1,13,1,14,4,5,4,9,1,5,1,10,1
0,4,1,2,Bot,1,r,600,200,2000,1200,0,0,0,0,0,0,0,0,0,0,3,1,6,3
0,4,1,3,G,0,r,2400,200,4400,3600,0,0,0,0,0,0,0,0,0,0,5,2,11,3
0,4,1,3,Bot,1,f,2000,200,2000,3600,0,0,0,0,0,0,0,0,0,0,3,1,6,3
0,5,1,2,G,0,r,1800,200,6000,2400,0,0,0,0,0,0,0,0,0,0,2,3,6,2
0,5,1,3,Bot,1,c,1600,200,0,4000,0,0,0,0,0,0,0,0,0,0,11,2,12,1
