2,1,4,Bot 2,1,c,843.0,150,16157.0,2286.0,0.785714285714
2,2,4,Bot 2,1,k,0,150,16157.0,2286.0,0.577430972389
2,2,5,Bot 1,2,b,3429.0,150,18128.0,5715.0,0.577430972389
2,2,5,Bot 2,1,f,3429.0,150,16157.0,5715.0,0.577430972389
3,1,2,Bot 2,1,c,150,150,15857.0,600,0.432142857143
3,1,3,Bot 2,1,r,300,150,15557.0,900,0.432142857143
3,1,4,Bot 1,2,c,300,150,23243.0,1200,0.821428571429
3,1,5,Bot 1,2,r,6208.5,150,17034.5,7408.5,0.821428571429
3,1,5,Bot 2,1,f,6208.5,150,15557.0,7408.5,0.432142857143
4,1,2,Bot 1,2,c,150,150,24143.0,600,0.667857142857
4,1,3,Bot 1,2,r,678.0,150,23465.0,1278.0,0.667857142857
4,1,4,Bot 2,1,c,678.0,150,14579.0,1956.0,0.75
4,2,4,Bot 2,1,k,0,150,14579.0,1956.0,0.577430972389
4,2,5,Bot 1,2,b,1956.0,150,21509.0,3912.0,0.577430972389
4,2,6,Bot 2,1,c,1956.0,150,12623.0,5868.0,0.577430972389
4,2,7,Bot 2,1,r,1956.0,150,10667.0,7824.0,0.577430972389
4,2,8,Bot 1,2,c,1956.0,150,19553.0,9780.0,0.577430972389
4,2,9,Bot 1,2,r,8802.0,150,10751.0,18582.0,0.577430972389
4,2,10,Bot 2,1,c,8802.0,150,1865.0,27384.0,0.577430972389
4,2,11,Bot 2,1,r,1865.0,150,0.0,29249.0,0.577430972389
4,2,12,Bot 1,2,c,1865.0,150,8886.0,31114.0,0.577430972389
5,1,2,Bot 2,1,c,150,150,30814.0,600,0.785714285714
5,1,3,Bot 2,1,r,1012.5,150,29801.5,1612.5,0.785714285714
5,1,3,Bot 1,2,f,1012.5,150,8586.0,1612.5,0.428571428571
6,1,2,Bot 1,2,c,150,150,8286.0,600,0.571428571429
6,1,3,Bot 1,2,r,300.0,150,7986.0,900.0,0.571428571429
6,1,4,Bot 2,1,c,300.0,150,30814.0,1200.0,0.678571428571
6,1,5,Bot 2,1,r,1350,150,29464.0,2550.0,0.678571428571
6,1,5,Bot 1,2,f,1350.0,150,7986.0,2550.0,0.571428571429
7,1,2,Bot 2,1,c,150,150,31714.0,600,0.571428571429
7,1,3,Bot 2,1,r,600.0,150,31114.0,1200.0,0.571428571429
7,1,4,Bot 1,2,c,600.0,150,7086.0,1800.0,0.892857142857
7,1,5,Bot 1,2,r,7086.0,150,0.0,8886.0,0.892857142857
7,1,5,Bot 2,1,f,7086.0,150,31114.0,8886.0,0.571428571429
8,1,2,Bot 1,2,c,150,150,8586.0,600,0.392857142857
8,2,2,Bot 2,1,k,0,150,30814.0,600,0.577430972389
8,2,3,Bot 1,2,b,900.0,150,7686.0,1500.0,0.577430972389
8,2,3,Bot 2,1,f,900.0,150,30814.0,1500.0,0.577430972389
9,1,2,Bot 2,1,c,150,150,30514.0,600,0.214285714286
9,1,3,Bot 2,1,r,300,150,30214.0,900,0.214285714286
9,1,4,Bot 1,2,c,300,150,8586.0,1200,0.535714285714
9,1,5,Bot 1,2,r,600.0,150,7986.0,1800.0,0.535714285714
9,1,6,Bot 2,1,c,600.0,150,29614.0,2400.0,0.214285714286
9,1,7,Bot 2,1,r,1800.0,150,27814.0,4200.0,0.214285714286
9,1,8,Bot 1,2,c,1800.0,150,6186.0,6000.0,0.535714285714
9,1,9,Bot 1,2,r,2400.0,150,3786.0,8400.0,0.535714285714
9,1,10,Bot 2,1,c,2400.0,150,25414.0,10800.0,0.214285714286
9,1,11,Bot 2,1,r,3786.0,150,21628.0,14586.0,0.214285714286
9,1,12,Bot 1,2,c,3786.0,150,0.0,18372.0,0.535714285714
10,1,2,Bot 1,2,c,150,150,18072.0,600,0.535714285714
10,1,3,Bot 1,2,r,300.0,150,17772.0,900.0,0.535714285714
10,1,4,Bot 2,1,c,300.0,150,21028.0,1200.0,0.285714285714
10,1,5,Bot 2,1,r,600.0,150,20428.0,1800.0,0.285714285714
10,1,6,Bot 1,2,c,600.0,150,17172.0,2400.0,0.535714285714
10,1,7,Bot 1,2,r,900.0,150,16272.0,3300.0,0.535714285714
10,1,8,Bot 2,1,c,900.0,150,19528.0,4200.0,0.285714285714
10,1,9,Bot 2,1,r,8400.0,150,11128.0,12600.0,0.285714285714
10,1,9,Bot 1,2,f,8400.0,150,16272.0,12600.0,0.535714285714
11,1,2,Bot 2,1,c,150,150,23428.0,600,0.607142857143
11,1,3,Bot 2,1,r,1350.0,150,22078.0,1950.0,0.607142857143
11,1,4,Bot 1,2,c,1350.0,150,14622.0,3300.0,0.714285714286
11,2,5,Bot 1,2,b,2475.0,150,12147.0,5775.0,0.577430972389
11,2,6,Bot 2,1,c,2475.0,150,19603.0,8250.0,0.577430972389
11,2,7,Bot 2,1,r,3300.0,150,16303.0,11550.0,0.577430972389
11,2,8,Bot 1,2,c,3300.0,150,8847.0,14850.0,0.577430972389
11,2,9,Bot 1,2,r,8250.0,150,597.0,23100.0,0.577430972389
11,2,10,Bot 2,1,c,8250.0,150,8053.0,31350.0,0.577430972389
11,2,11,Bot 2,1,r,597.0,150,7456.0,31947.0,0.577430972389
11,2,12,Bot 1,2,c,597.0,150,0.0,32544.0,0.577430972389
12,1,2,Bot 1,2,c,150,150,32244.0,600,0.428571428571
12,2,2,Bot 2,1,k,0,150,7156.0,600,0.498822605965
12,2,3,Bot 1,2,b,600,150,31644.0,1200,0.498822605965
12,2,3,Bot 2,1,f,600,150,7156.0,1200,0.498822605965
13,1,2,Bot 2,1,c,150,150,6856.0,600,0.942857142857
13,1,3,Bot 2,1,r,6856.0,150,0.0,7456.0,0.942857142857
13,1,3,Bot 1,2,f,6856.0,150,32544.0,7456.0,0.357142857143
14,1,2,Bot 1,2,c,150,150,32244.0,600,0.607142857143
14,1,3,Bot 1,2,r,521.25,150,31722.75,1121.25,0.607142857143
14,1,4,Bot 2,1,c,521.25,150,6634.75,1642.5,0.714285714286
14,2,4,Bot 2,1,k,0,150,6634.75,1642.5,0.498822605965
14,2,5,Bot 1,2,b,1642.5,150,30080.25,3285.0,0.498822605965
14,2,5,Bot 2,1,f,1642.5,150,6634.75,3285.0,0.498822605965
15,1,2,Bot 2,1,c,150,150,6334.75,600,0.857142857143
15,1,3,Bot 2,1,r,675,150,5659.75,1275,0.857142857143
15,1,3,Bot 1,2,f,675,150,33065.25,1275,0.428571428571
16,1,2,Bot 1,2,c,150,150,32765.25,600,0.571428571429
16,1,3,Bot 1,2,r,600.0,150,32165.25,1200.0,0.571428571429
16,1,4,Bot 2,1,c,600.0,150,6034.75,1800.0,0.628571428571
16,2,4,Bot 2,1,k,0,150,6034.75,1800.0,0.577430972389
16,2,5,Bot 1,2,b,1800.0,150,30365.25,3600.0,0.498822605965
16,2,6,Bot 2,1,c,1800.0,150,4234.75,5400.0,0.577430972389
16,2,7,Bot 2,1,r,1800.0,150,2434.75,7200.0,0.577430972389
16,2,8,Bot 1,2,c,1800.0,150,28565.25,9000.0,0.498822605965
16,3,8,Bot 2,1,k,0,150,2434.75,9000.0,0.577430972389
16,3,9,Bot 1,2,b,2434.75,150,26130.5,11434.75,0.498822605965
16,3,10,Bot 2,1,c,2434.75,150,0.0,13869.5,0.577430972389
17,1,2,Bot 2,1,c,150,150,13569.5,600,0.535714285714
17,1,3,Bot 2,1,r,300,150,13269.5,900,0.535714285714
17,1,4,Bot 1,2,c,300,150,25530.5,1200,0.714285714286
17,1,5,Bot 1,2,r,2249.0,150,23281.5,3449.0,0.714285714286
17,1,5,Bot 2,1,f,2249.0,150,13269.5,3449.0,0.535714285714
18,1,2,Bot 1,2,c,150,150,26430.5,600,0.707142857143
18,1,3,Bot 1,2,r,1086.0,150,25344.5,1686.0,0.707142857143
18,1,4,Bot 2,1,c,1086.0,150,11883.5,2772.0,0.607142857143
18,2,4,Bot 2,1,k,0,150,11883.5,2772.0,0.498822605965
18,2,5,Bot 1,2,b,2772.0,150,22572.5,5544.0,0.498822605965
18,2,5,Bot 2,1,f,2772.0,150,11883.5,5544.0,0.498822605965
19,1,2,Bot 2,1,c,150,150,11583.5,600,0.178571428571
19,1,3,Bot 2,1,r,450.0,150,11133.5,1050.0,0.178571428571
19,1,3,Bot 1,2,f,450.0,150,27816.5,1050.0,0.464285714286
20,1,2,Bot 1,2,c,150,150,27516.5,600,0.607142857143
20,1,3,Bot 1,2,r,695.0,150,26821.5,1295.0,0.607142857143
20,1,4,Bot 2,1,c,695.0,150,11188.5,1990.0,1
20,1,5,Bot 2,1,r,11188.5,150,0.0,13178.5,1
20,1,6,Bot 1,2,c,11188.5,150,15633.0,24367.0,0.607142857143
21,1,2,Bot 2,1,c,200,200,23967.0,800,0.642857142857
21,1,3,Bot 2,1,r,1350.0,200,22617.0,2150.0,0.642857142857
21,1,4,Bot 1,2,c,1350.0,200,13883.0,3500.0,0.785714285714
21,2,5,Bot 1,2,b,2625.0,200,11258.0,6125.0,0.577430972389
21,2,6,Bot 2,1,c,2625.0,200,19992.0,8750.0,0.577430972389
21,2,7,Bot 2,1,r,3500.0,200,16492.0,12250.0,0.577430972389
21,2,8,Bot 1,2,c,3500.0,200,7758.0,15750.0,0.577430972389
21,2,9,Bot 1,2,r,7758.0,200,0.0,23508.0,0.577430972389
21,2,10,Bot 2,1,c,7758.0,200,8734.0,31266.0,0.577430972389
22,1,2,Bot 1,2,c,200,200,15233.0,800,0.571428571429
22,1,3,Bot 1,2,r,600.0,200,14633.0,1400.0,0.571428571429
22,1,4,Bot 2,1,c,600.0,200,23367.0,2000.0,0.628571428571
22,1,5,Bot 2,1,r,2100,200,21267.0,4100.0,0.628571428571
22,1,5,Bot 1,2,f,2100.0,200,14633.0,4100.0,0.571428571429
23,1,2,Bot 2,1,c,200,200,24967.0,800,1
23,1,3,Bot 2,1,r,14233.0,200,10734.0,15033.0,1
23,1,3,Bot 1,2,f,14233.0,200,14233.0,15033.0,0.392857142857
24,1,2,Bot 1,2,c,200,200,13833.0,800,0.75
24,1,3,Bot 1,2,r,4497.5,200,9335.5,5297.5,0.75
24,1,3,Bot 2,1,f,4497.5,200,25367.0,5297.5,0.589285714286
25,1,2,Bot 2,1,c,200,200,24967.0,800,0.5
25,1,3,Bot 2,1,r,1400.0,200,23567.0,2200.0,0.5
25,1,3,Bot 1,2,f,1400.0,200,14233.0,2200.0,0.464285714286
26,1,2,Bot 1,2,c,200,200,13833.0,800,0.678571428571
26,1,3,Bot 1,2,r,1899.0,200,11934.0,2699.0,0.678571428571
26,1,3,Bot 2,1,f,1899.0,200,25367.0,2699.0,0.857142857143
27,1,2,Bot 2,1,c,200,200,24967.0,800,0.785714285714
27,1,3,Bot 2,1,r,900,200,24067.0,1700,0.785714285714
27,1,3,Bot 1,2,f,900,200,14233.0,1700,0.428571428571
28,1,2,Bot 1,2,c,200,200,13833.0,800,0.321428571429
28,2,2,Bot 2,1,k,0,200,25367.0,800,0.498822605965
28,2,3,Bot 1,2,b,600.0,200,13233.0,1400.0,0.577430972389
28,2,4,Bot 2,1,c,600.0,200,24767.0,2000.0,0.498822605965
28,3,4,Bot 2,1,k,0,200,24767.0,2000.0,0.577430972389
28,3,5,Bot 1,2,b,1500.0,200,11733.0,3500.0,0.577430972389
28,3,6,Bot 2,1,c,1500.0,200,23267.0,5000.0,0.577430972389
28,3,7,Bot 2,1,r,2000.0,200,21267.0,7000.0,0.577430972389
28,3,8,Bot 1,2,c,2000.0,200,9733.0,9000.0,0.577430972389
28,3,9,Bot 1,2,r,3750.0,200,5983.0,12750.0,0.577430972389
28,3,10,Bot 2,1,c,3750.0,200,17517.0,16500.0,0.577430972389
28,3,11,Bot 2,1,r,5983.0,200,11534.0,22483.0,0.577430972389
28,3,12,Bot 1,2,c,5983.0,200,0.0,28466.0,0.577430972389
1,1,2,Bot 2,3,c,150,150,19700,600,0.75
1,1,3,Bot 2,3,r,900,150,18800,1500,0.75
1,1,3,Bot 1,3,f,900,150,19700,1500,0.464285714286
2,1,1,Bot 1,3,f,150,150,19550,450,0.432142857143
3,1,2,Bot 2,3,c,150,150,20150,600,0.607142857143
3,1,3,Bot 2,3,r,900,150,19250,1500,0.607142857143
3,1,3,Bot 1,3,f,900,150,19250,1500,0.628571428571
4,1,2,Bot 1,3,c,150,150,18950,600,0.892857142857
4,1,3,Bot 1,3,r,900,150,18050,1500,0.892857142857
4,1,3,Bot 2,3,f,900,150,20450,1500,0.357142857143
5,1,1,Bot 2,3,f,150,150,20300,450,0.464285714286
6,1,1,Bot 1,3,f,150,150,19550,450,0.5
7,1,2,Bot 2,3,c,150,150,20150,600,0.589285714286
7,1,3,Bot 2,3,r,900,150,19250,1500,0.589285714286
7,1,3,Bot 1,3,f,900,150,19250,1500,0.464285714286
8,1,2,Bot 1,3,c,150,150,18950,600,0.857142857143
8,1,3,Bot 1,3,r,900,150,18050,1500,0.857142857143
8,1,3,Bot 2,3,f,900,150,20450,1500,0.628571428571
9,1,2,Bot 2,3,c,150,150,20150,600,0.535714285714
9,1,3,Bot 2,3,r,900,150,19250,1500,0.535714285714
9,1,3,Bot 1,3,f,900,150,19250,1500,0.714285714286
10,1,1,Bot 1,3,f,150,150,19100,450,0.5
11,1,1,Bot 2,3,f,150,150,20750,450,0.25
12,1,2,Bot 1,3,c,150,150,18950,600,0.707142857143
12,1,3,Bot 1,3,r,900,150,18050,1500,0.707142857143
12,1,3,Bot 2,3,f,900,150,20450,1500,0.714285714286
13,1,1,Bot 2,3,f,150,150,20300,450,0.464285714286
14,1,1,Bot 1,3,f,150,150,19550,450,0.5
15,1,1,Bot 2,3,f,150,150,20300,450,0.464285714286
16,1,2,Bot 1,3,c,150,150,19400,600,0.642857142857
16,1,3,Bot 1,3,r,900,150,18500,1500,0.642857142857
16,1,3,Bot 2,3,f,900,150,20000,1500,0.607142857143
17,1,2,Bot 2,3,c,150,150,19700,600,0.571428571429
17,1,3,Bot 2,3,r,900,150,18800,1500,0.571428571429
17,1,3,Bot 1,3,f,900,150,19700,1500,0.5
18,1,2,Bot 1,3,c,150,150,19400,600,0.892857142857
18,1,3,Bot 1,3,r,900,150,18500,1500,0.892857142857
18,1,4,Bot 2,3,c,900,150,19100,2400,1
18,1,5,Bot 2,3,r,3633,150,15467,6033,1
18,1,5,Bot 1,3,f,3633,150,18500,6033,0.892857142857
19,1,1,Bot 2,3,f,150,150,21350,450,0.5
20,1,2,Bot 1,3,c,150,150,18350,600,1
20,1,3,Bot 1,3,r,2250,150,16100,2850,1
20,1,3,Bot 2,3,f,2250,150,21050,2850,0.5
21,1,1,Bot 2,3,f,200,200,20850,600,0.5
22,1,1,Bot 1,3,f,200,200,18950,600,0.321428571429
23,1,2,Bot 2,3,c,200,200,20650,800,0.928571428571
23,1,3,Bot 2,3,r,1407,200,19243,2207,0.928571428571
23,1,3,Bot 1,3,f,1407,200,18550,2207,0.392857142857
24,1,1,Bot 1,3,f,200,200,18350,600,0.285714285714
25,1,1,Bot 2,3,f,200,200,21450,600,0.471428571429
26,1,2,Bot 1,3,c,200,200,18150,800,0.678571428571
26,1,3,Bot 1,3,r,1200,200,16950,2000,0.678571428571
26,1,3,Bot 2,3,f,1200,200,21050,2000,0.667857142857
27,1,2,Bot 2,3,c,200,200,20650,800,0.571428571429
27,1,3,Bot 2,3,r,1200,200,19450,2000,0.571428571429
27,1,3,Bot 1,3,f,1200,200,18550,2000,0.535714285714
28,1,2,Bot 1,3,c,200,200,18150,800,0.628571428571
28,1,3,Bot 1,3,r,1200,200,16950,2000,0.628571428571
28,1,3,Bot 2,3,f,1200,200,21050,2000,0.464285714286
29,1,2,Bot 2,3,c,200,200,20650,800,0.589285714286
29,1,3,Bot 2,3,r,1200,200,19450,2000,0.589285714286
29,1,3,Bot 1,3,f,1200,200,18550,2000,0.392857142857
30,1,1,Bot 1,3,f,200,200,18350,600,0.5
31,1,2,Bot 2,3,c,200,200,21250,800,0.510714285714
31,1,3,Bot 2,3,r,1200,200,20050,2000,0.510714285714
31,1,3,Bot 1,3,f,1200,200,17950,2000,0.321428571429
32,1,2,Bot 1,3,c,200,200,17550,800,0.75
32,1,3,Bot 1,3,r,1200,200,16350,2000,0.75
32,1,3,Bot 2,3,f,1200,200,21650,2000,0.392857142857
33,1,1,Bot 2,3,f,200,200,21450,600,0.428571428571
34,1,2,Bot 1,3,c,200,200,18150,800,0.642857142857
34,1,3,Bot 1,3,r,1200,200,16950,2000,0.642857142857
34,1,3,Bot 2,3,f,1200,200,21050,2000,0.25
35,1,1,Bot 2,3,f,200,200,20850,600,0.392857142857
36,1,2,Bot 1,3,c,200,200,18750,800,0.607142857143
36,1,3,Bot 1,3,r,1200,200,17550,2000,0.607142857143
36,1,3,Bot 2,3,f,1200,200,20450,2000,0.392857142857
37,1,2,Bot 2,3,c,200,200,20050,800,0.75
37,1,3,Bot 2,3,r,1200,200,18850,2000,0.75
37,1,3,Bot 1,3,f,1200,200,19150,2000,0.392857142857
38,1,2,Bot 1,3,c,200,200,18750,800,0.642857142857
38,1,3,Bot 1,3,r,1200,200,17550,2000,0.642857142857
38,1,3,Bot 2,3,f,1200,200,20450,2000,0.5
39,1,2,Bot 2,3,c,200,200,20050,800,0.607142857143
39,1,3,Bot 2,3,r,1200,200,18850,2000,0.607142857143
39,1,3,Bot 1,3,f,1200,200,19150,2000,0.785714285714
40,1,2,Bot 1,3,c,200,200,18750,800,0.892857142857
40,1,3,Bot 1,3,r,1200,200,17550,2000,0.892857142857
40,1,3,Bot 2,3,f,1200,200,20450,2000,0.707142857143
41,1,2,Bot 2,3,c,300,300,19850,1200,0.571428571429
41,1,3,Bot 2,3,r,1800,300,18050,3000,0.571428571429
41,1,3,Bot 1,3,f,1800,300,18950,3000,0.642857142857
42,1,1,Bot 1,3,f,300,300,18650,900,0.428571428571
43,1,2,Bot 2,3,c,300,300,20750,1200,0.535714285714
43,1,3,Bot 2,3,r,1800,300,18950,3000,0.535714285714
43,1,3,Bot 1,3,f,1800,300,18050,3000,0.571428571429
44,1,2,Bot 1,3,c,300,300,17450,1200,0.667857142857
44,1,3,Bot 1,3,r,1800,300,15650,3000,0.667857142857
44,1,3,Bot 2,3,f,1800,300,21350,3000,0.892857142857
45,1,2,Bot 2,3,c,300,300,20750,1200,0.571428571429
45,1,3,Bot 2,3,r,1800,300,18950,3000,0.571428571429
45,1,3,Bot 1,3,f,1800,300,18050,3000,0.321428571429
46,1,1,Bot 1,3,f,300,300,17750,900,0.25
47,1,1,Bot 2,3,f,300,300,21950,900,0.464285714286
48,1,2,Bot 1,3,c,300,300,17450,1200,0.642857142857
48,1,3,Bot 1,3,r,1800,300,15650,3000,0.642857142857
48,1,3,Bot 2,3,f,1800,300,21350,3000,0.785714285714
49,1,2,Bot 2,3,c,300,300,20750,1200,0.642857142857
49,1,3,Bot 2,3,r,1800,300,18950,3000,0.642857142857
49,1,3,Bot 1,3,f,1800,300,18050,3000,0.510714285714
50,1,2,Bot 1,3,c,300,300,17450,1200,0.785714285714
50,1,3,Bot 1,3,r,1800,300,15650,3000,0.785714285714
50,1,3,Bot 2,3,f,1800,300,21350,3000,0.5
51,1,2,Bot 2,3,c,300,300,20750,1200,0.571428571429
51,1,3,Bot 2,3,r,1800,300,18950,3000,0.571428571429
51,1,3,Bot 1,3,f,1800,300,18050,3000,0.785714285714
52,1,2,Bot 1,3,c,300,300,17450,1200,0.928571428571
52,1,3,Bot 1,3,r,2475,300,14975,3675,0.928571428571
52,1,3,Bot 2,3,f,2475,300,21350,3675,0.464285714286
53,1,2,Bot 2,3,c,300,300,20750,1200,0.571428571429
53,1,3,Bot 2,3,r,1800,300,18950,3000,0.571428571429
53,1,3,Bot 1,3,f,1800,300,18050,3000,0.535714285714
54,1,1,Bot 1,3,f,300,300,17750,900,0.464285714286
55,1,2,Bot 2,3,c,300,300,21650,1200,0.678571428571
55,1,3,Bot 2,3,r,1800,300,19850,3000,0.678571428571
55,1,4,Bot 1,3,c,1800,300,15350,4800,0.903571428571
55,1,5,Bot 1,3,r,839,300,14511,5639,0.903571428571
55,1,6,Bot 2,3,c,839,300,19011,6478,0.678571428571
55,1,7,Bot 2,3,r,11278,300,7733,17756,0.678571428571
55,1,8,Bot 1,3,c,11278,300,3233,29034,0.903571428571
