140244,0.472857142857
140344,0.472857142857
140444,0.472857142857
140544,0.472857142857
140644,0.469642857143
140744,0.469642857143
140844,0.469642857143
140944,0.469642857143
141044,0.472857142857
141144,0.472857142857
141244,0.472857142857
141344,0.472857142857
141443,1.0
140243,0.464489795918
140343,0.464489795918
140443,0.464489795918
140543,0.464489795918
140643,0.461224489796
140743,0.461224489796
140843,0.461224489796
140943,0.461224489796
141043,0.464489795918
141143,0.464489795918
141243,0.464489795918
141343,0.464489795918
141442,1.0
140242,0.464489795918
140342,0.464489795918
140442,0.464489795918
140542,0.464489795918
140642,0.461224489796
140742,0.461224489796
140842,0.461224489796
140942,0.461224489796
141042,0.464489795918
141142,0.464489795918
141242,0.464489795918
141342,0.464489795918
141441,1.0
140241,0.464489795918
140341,0.464489795918
140441,0.464489795918
140541,0.464489795918
140641,0.461224489796
140741,0.461224489796
140841,0.461224489796
140941,0.461224489796
141041,0.464489795918
141141,0.464489795918
141241,0.464489795918
141341,0.464489795918
30244,0.476071428571
40244,0.476071428571
50244,0.476071428571
60244,0.472857142857
70244,0.469642857143
80244,0.469642857143
90244,0.469642857143
100244,0.469642857143
110244,0.469642857143
120244,0.469642857143
130244,0.469642857143
140234,0.464489795918
20243,1.0
30234,0.467755102041
40234,0.467755102041
50234,0.467755102041
60234,0.464489795918
70234,0.461224489796
80234,0.461224489796
90234,0.461224489796
100234,0.461224489796
110234,0.461224489796
120234,0.461224489796
130234,0.461224489796
140224,0.464489795918
20242,1.0
30224,0.467755102041
40224,0.467755102041
50224,0.467755102041
60224,0.464489795918
70224,0.461224489796
80224,0.461224489796
90224,0.461224489796
100224,0.461224489796
110224,0.461224489796
120224,0.461224489796
130224,0.461224489796
140214,0.464489795918
20241,1.0
30214,0.467755102041
40214,0.467755102041
50214,0.467755102041
60214,0.464489795918
70214,0.461224489796
80214,0.461224489796
90214,0.461224489796
100214,0.461224489796
110214,0.461224489796
120214,0.461224489796
130214,0.461224489796
40344,0.479285714286
50344,0.479285714286
60344,0.476071428571
70344,0.472857142857
80344,0.469642857143
90344,0.469642857143
100344,0.469642857143
110344,0.469642857143
120344,0.469642857143
130344,0.469642857143
140334,0.464489795918
30243,0.467755102041
30343,1.0
40334,0.471020408163
50334,0.471020408163
60334,0.467755102041
70334,0.464489795918
80334,0.461224489796
90334,0.461224489796
100334,0.461224489796
110334,0.461224489796
120334,0.461224489796
130334,0.461224489796
140324,0.464489795918
30242,0.467755102041
30342,1.0
40324,0.471020408163
50324,0.471020408163
60324,0.467755102041
70324,0.464489795918
80324,0.461224489796
90324,0.461224489796
100324,0.461224489796
110324,0.461224489796
120324,0.461224489796
130324,0.461224489796
140314,0.464489795918
30241,0.467755102041
30341,1.0
40314,0.471020408163
50314,0.471020408163
60314,0.467755102041
70314,0.464489795918
80314,0.461224489796
90314,0.461224489796
100314,0.461224489796
110314,0.461224489796
120314,0.461224489796
130314,0.461224489796
50444,0.4825
60444,0.479285714286
70444,0.476071428571
80444,0.472857142857
90444,0.469642857143
100444,0.469642857143
110444,0.469642857143
120444,0.469642857143
130444,0.469642857143
140434,0.464489795918
40243,0.467755102041
40343,0.471020408163
40443,1.0
50434,0.474285714286
60434,0.471020408163
70434,0.467755102041
80434,0.464489795918
90434,0.461224489796
100434,0.461224489796
110434,0.461224489796
120434,0.461224489796
130434,0.461224489796
140424,0.464489795918
40242,0.467755102041
40342,0.471020408163
40442,1.0
50424,0.474285714286
60424,0.471020408163
70424,0.467755102041
80424,0.464489795918
90424,0.461224489796
100424,0.461224489796
110424,0.461224489796
120424,0.461224489796
130424,0.461224489796
140414,0.464489795918
40241,0.467755102041
40341,0.471020408163
40441,1.0
50414,0.474285714286
60414,0.471020408163
70414,0.467755102041
80414,0.464489795918
90414,0.461224489796
100414,0.461224489796
110414,0.461224489796
120414,0.461224489796
130414,0.461224489796
60544,0.4825
70544,0.479285714286
80544,0.476071428571
90544,0.472857142857
100544,0.469642857143
110544,0.469642857143
120544,0.469642857143
130544,0.469642857143
140534,0.464489795918
50243,0.467755102041
50343,0.471020408163
50443,0.474285714286
50543,1.0
60534,0.474285714286
70534,0.471020408163
80534,0.467755102041
90534,0.464489795918
100534,0.461224489796
110534,0.461224489796
120534,0.461224489796
130534,0.461224489796
140524,0.464489795918
50242,0.467755102041
50342,0.471020408163
50442,0.474285714286
50542,1.0
60524,0.474285714286
70524,0.471020408163
80524,0.467755102041
90524,0.464489795918
100524,0.461224489796
110524,0.461224489796
120524,0.461224489796
130524,0.461224489796
140514,0.464489795918
50241,0.467755102041
50341,0.471020408163
50441,0.474285714286
50541,1.0
60514,0.474285714286
70514,0.471020408163
80514,0.467755102041
90514,0.464489795918
100514,0.461224489796
110514,0.461224489796
120514,0.461224489796
130514,0.461224489796
70644,0.4825
80644,0.479285714286
90644,0.476071428571
100644,0.472857142857
110644,0.469642857143
120644,0.469642857143
130644,0.469642857143
140634,0.461224489796
60243,0.464489795918
60343,0.467755102041
60443,0.471020408163
60543,0.474285714286
60643,1.0
70634,0.474285714286
80634,0.471020408163
90634,0.467755102041
100634,0.464489795918
110634,0.461224489796
120634,0.461224489796
130634,0.461224489796
140624,0.461224489796
60242,0.464489795918
60342,0.467755102041
60442,0.471020408163
60542,0.474285714286
60642,1.0
70624,0.474285714286
80624,0.471020408163
90624,0.467755102041
100624,0.464489795918
110624,0.461224489796
120624,0.461224489796
130624,0.461224489796
140614,0.461224489796
60241,0.464489795918
60341,0.467755102041
60441,0.471020408163
60541,0.474285714286
60641,1.0
70614,0.474285714286
80614,0.471020408163
90614,0.467755102041
100614,0.464489795918
110614,0.461224489796
120614,0.461224489796
130614,0.461224489796
80744,0.4825
90744,0.479285714286
100744,0.476071428571
110744,0.472857142857
120744,0.469642857143
130744,0.469642857143
140734,0.461224489796
70243,0.461224489796
70343,0.464489795918
70443,0.467755102041
70543,0.471020408163
70643,0.474285714286
70743,1.0
80734,0.474285714286
90734,0.471020408163
100734,0.467755102041
110734,0.464489795918
120734,0.461224489796
130734,0.461224489796
140724,0.461224489796
70242,0.461224489796
70342,0.464489795918
70442,0.467755102041
70542,0.471020408163
70642,0.474285714286
70742,1.0
80724,0.474285714286
90724,0.471020408163
100724,0.467755102041
110724,0.464489795918
120724,0.461224489796
130724,0.461224489796
140714,0.461224489796
70241,0.461224489796
70341,0.464489795918
70441,0.467755102041
70541,0.471020408163
70641,0.474285714286
70741,1.0
80714,0.474285714286
90714,0.471020408163
100714,0.467755102041
110714,0.464489795918
120714,0.461224489796
130714,0.461224489796
90844,0.4825
100844,0.479285714286
110844,0.476071428571
120844,0.472857142857
